longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
-122.12,37.69,10,2227,560.0,1140,472,2.3973,167300,NEAR BAY
-122.41,37.75,52,2164,606.0,2034,513,2.0325,178100,NEAR BAY
-122.47,37.76,39,3200,689.0,1391,618,3.6346,338000,NEAR BAY
-121.4,36.84,52,1860,400.0,1215,367,2.9554,136500,INLAND
-117.92,33.91,33,2868,382.0,1204,412,6.1825,336900,<1H OCEAN
-118.1,34.13,44,1745,237.0,693,248,9.7912,500001,<1H OCEAN
-122.71,37.9,23,1250,257.0,437,188,3.115,242600,NEAR OCEAN
-120.38,36.15,17,2279,448.0,1200,420,2.7461,70000,INLAND
-117.21,32.75,15,1716,702.0,914,672,1.0612,300000,NEAR OCEAN
-118.18,33.77,36,1833,688.0,1128,620,1.1483,112500,NEAR OCEAN
-121.31,38.26,22,1768,396.0,1005,420,1.8846,88300,INLAND
-121.56,39.51,46,1885,385.0,871,347,1.6352,53100,INLAND
-119.28,35.99,20,2911,597.0,1746,588,1.7372,51000,INLAND
-120.61,35.12,16,1671,354.0,935,340,2.5792,163800,<1H OCEAN
-117.96,34.71,32,3511,646.0,1733,510,3.46,123900,INLAND
-117.04,32.58,20,2029,357.0,1497,353,4.0089,132100,NEAR OCEAN
-122.41,37.76,52,1427,281.0,620,236,1.9944,262500,NEAR BAY
-117.97,33.89,17,1740,445.0,1158,412,2.8649,137500,<1H OCEAN
-117.17,33.66,2,7401,1187.0,2826,839,4.1386,177300,<1H OCEAN
-118.29,33.89,35,2810,614.0,1578,601,3.59,200600,<1H OCEAN
-117.98,33.81,28,3528,816.0,2304,764,2.582,181800,<1H OCEAN
-122.22,37.85,28,5287,1048.0,2031,956,5.457,337300,NEAR BAY
-118.2,33.94,44,1413,298.0,1200,307,3.5125,169300,<1H OCEAN
-118.06,34.13,40,4307,918.0,1769,845,3.6341,391500,INLAND
-118.93,34.18,18,2730,415.0,1248,412,6.187,287900,<1H OCEAN
-118.39,33.86,28,3619,764.0,1735,789,6.1404,368400,<1H OCEAN
-119.49,34.39,17,4617,982.0,2303,923,3.9224,230600,NEAR OCEAN
-119.77,36.76,43,1623,294.0,781,272,1.869,56000,INLAND
-118.54,34.25,26,2639,378.0,1191,401,6.2788,322200,<1H OCEAN
-117.13,34.24,17,2828,506.0,673,274,5.2563,144100,INLAND
-122.11,37.41,33,1641,284.0,659,282,6.0884,432900,NEAR BAY
-122.12,37.09,36,1397,289.0,661,243,4.125,239600,NEAR OCEAN
-118.36,33.86,35,2126,434.0,1044,433,5.5456,297400,<1H OCEAN
-117.21,33.02,26,3194,454.0,1032,406,10.156,500001,NEAR OCEAN
-122.04,36.97,40,1193,227.0,570,204,4.4659,237500,NEAR OCEAN
-118.36,33.8,34,2629,369.0,966,375,10.1241,500001,NEAR OCEAN
-121.76,37.7,9,3980,736.0,1705,679,5.7068,256700,INLAND
-117.7,33.6,25,1321,295.0,396,278,3.1131,77100,<1H OCEAN
-119.81,36.81,33,3972,594.0,1324,561,5.4513,143300,INLAND
-119.74,36.79,28,2857,619.0,1614,592,2.1573,71400,INLAND
-121.9,37.37,20,78,72.0,120,69,1.0938,187500,<1H OCEAN
-117.64,33.63,10,4814,643.0,1808,588,8.798,436600,<1H OCEAN
-122.39,37.6,34,707,,381,156,4.375,340900,NEAR OCEAN
-118.44,34.05,20,5943,1538.0,2492,1429,4.1141,305000,<1H OCEAN
-121.37,38.6,36,1119,144.0,414,150,5.8336,283300,INLAND
-119.64,36.35,23,3182,563.0,1525,585,3.8108,90400,INLAND
-121.32,38.66,21,1276,208.0,501,205,3.95,143600,INLAND
-119.16,34.2,35,2183,636.0,3504,623,1.9704,160300,NEAR OCEAN
-122.33,37.98,3,2850,544.0,1024,515,6.0115,175000,NEAR BAY
-118.46,34.23,20,4609,1499.0,5349,1377,2.7121,169400,<1H OCEAN
-118.57,34.25,20,4679,609.0,1945,609,8.7471,419900,<1H OCEAN
-122.01,37.53,19,4572,712.0,2346,709,6.0667,245700,NEAR BAY
-118.23,33.88,35,842,201.0,763,189,2.6719,109800,<1H OCEAN
-117.85,33.79,52,1963,430.0,1197,415,3.8929,211000,<1H OCEAN
-117.12,32.69,37,1082,294.0,1146,265,2.0673,88500,NEAR OCEAN
-121.32,38.15,5,5428,994.0,2725,902,3.9323,130100,INLAND
-122.4,37.75,44,6848,1584.0,3269,1383,2.8679,243300,NEAR BAY
-121.4,37.74,20,2706,477.0,1236,474,4.15,322400,INLAND
-118.27,33.96,34,1040,276.0,1083,255,1.6467,90900,<1H OCEAN
-118.11,34.15,26,2193,558.0,1186,559,3.6474,184100,<1H OCEAN
-119.66,36.3,18,1147,202.0,717,212,3.3681,70500,INLAND
-121.23,40.29,21,3229,667.0,1501,582,2.1524,77100,INLAND
-121.91,37.43,33,2791,496.0,1714,485,4.8304,224900,<1H OCEAN
-121.53,39.53,35,1806,293.0,683,295,4.5156,91200,INLAND
-122.04,37.36,26,3298,460.0,1241,472,6.8753,403000,<1H OCEAN
-122.28,38.32,12,4609,1005.0,2293,960,3.4543,194500,NEAR BAY
-119.0,35.37,41,303,78.0,216,80,2.2212,55500,INLAND
-118.22,33.99,24,1402,482.0,1976,466,2.6964,163200,<1H OCEAN
-122.28,37.85,48,2063,484.0,1054,466,2.2625,132900,NEAR BAY
-122.25,37.8,29,2468,864.0,1335,773,1.3929,193800,NEAR BAY
-122.34,37.57,52,2547,373.0,876,359,8.2598,500001,NEAR OCEAN
-117.21,33.13,15,1889,368.0,754,409,2.2278,132800,NEAR OCEAN
-121.47,38.52,42,2316,515.0,1597,522,1.8205,60400,INLAND
-122.26,37.88,52,1149,255.0,483,249,4.2788,332500,NEAR BAY
-122.26,41.66,17,1885,350.0,953,328,2.1607,61400,INLAND
-118.46,33.99,37,1828,460.0,1075,453,4.337,360600,<1H OCEAN
-118.34,34.08,52,1721,195.0,688,196,15.0001,500001,<1H OCEAN
-118.55,33.99,39,2603,456.0,928,410,7.9096,500001,NEAR OCEAN
-117.07,32.56,9,3648,895.0,3293,840,3.0992,142600,NEAR OCEAN
-118.28,33.95,40,2044,538.0,2150,524,2.1437,94800,<1H OCEAN
-118.21,33.96,39,2265,628.0,2323,599,2.1522,155300,<1H OCEAN
-117.06,32.56,17,2803,683.0,2768,676,1.7958,140400,NEAR OCEAN
-122.28,37.83,52,1511,390.0,901,403,1.4103,103900,NEAR BAY
-117.04,32.77,21,1824,447.0,962,431,2.7826,143800,<1H OCEAN
-117.99,33.67,12,2228,479.0,1122,488,4.0385,350000,<1H OCEAN
-117.96,33.69,20,3123,441.0,1319,432,6.091,290400,<1H OCEAN
-118.38,34.15,36,2933,619.0,1115,579,4.3036,365900,<1H OCEAN
-117.71,33.51,12,4676,698.0,1543,598,6.379,500001,<1H OCEAN
-117.82,33.85,18,1810,305.0,1189,326,5.2227,213500,<1H OCEAN
-122.37,37.58,52,1900,290.0,665,276,4.5486,500001,NEAR OCEAN
-122.55,38.07,5,1495,235.0,555,201,6.7232,345000,NEAR BAY
-122.03,37.25,34,2892,413.0,903,365,7.8711,500001,<1H OCEAN
-122.63,38.26,7,7808,1390.0,3551,1392,4.6069,202300,<1H OCEAN
-121.24,37.82,9,6169,959.0,3378,945,5.1047,157900,INLAND
-118.27,33.81,10,1881,571.0,1769,553,3.9286,114000,<1H OCEAN
-116.42,33.76,14,16921,2837.0,2524,1262,7.6281,341700,INLAND
-122.17,37.75,37,1379,287.0,835,259,2.4962,91800,NEAR BAY
-117.02,33.76,20,1317,203.0,453,158,2.8393,120700,INLAND
-118.43,34.26,43,729,172.0,935,174,2.9519,140900,<1H OCEAN
-117.91,33.94,15,5799,842.0,2314,787,6.3433,350500,<1H OCEAN
-118.09,33.76,26,1625,440.0,533,414,1.808,58500,<1H OCEAN
-118.07,33.87,18,3405,556.0,1945,509,5.7652,299100,<1H OCEAN
-122.12,38.01,50,1300,263.0,691,239,3.9519,126500,NEAR BAY
-122.66,38.47,23,2246,437.0,1035,386,3.7617,172600,<1H OCEAN
-122.27,38.12,45,4423,1001.0,2109,874,2.6937,111800,NEAR BAY
-117.71,33.63,16,2497,500.0,1357,456,4.5909,241800,<1H OCEAN
-117.92,33.74,18,1639,491.0,2513,458,2.1838,159700,<1H OCEAN
-122.2,37.96,9,6306,962.0,2581,911,6.7741,310700,NEAR BAY
-119.4,36.59,37,1486,296.0,977,290,3.5074,93800,INLAND
-122.05,37.36,29,1733,255.0,679,278,7.5337,406800,<1H OCEAN
-124.17,40.79,43,2285,479.0,1169,482,1.9688,70500,NEAR OCEAN
-117.43,33.81,13,4770,718.0,1985,662,4.2273,295200,INLAND
-118.31,33.83,45,2929,755.0,1635,652,2.9375,273000,<1H OCEAN
-121.44,38.65,28,1219,240.0,559,212,3.8295,122200,INLAND
-119.25,34.21,12,15201,2418.0,7132,2251,5.6756,301800,NEAR OCEAN
-122.05,37.97,16,60,10.0,65,19,6.1359,250000,NEAR BAY
-118.43,34.24,36,1379,265.0,896,246,4.6827,183800,<1H OCEAN
-116.94,32.84,32,1607,253.0,778,262,4.5278,166300,<1H OCEAN
-117.91,33.65,17,1328,377.0,762,344,2.2222,276800,<1H OCEAN
-121.75,37.69,26,2647,536.0,1422,522,3.7212,183800,INLAND
-117.09,32.73,28,3109,594.0,1559,589,3.5789,120300,NEAR OCEAN
-120.98,38.34,27,3471,653.0,1793,600,3.5508,99100,INLAND
-120.31,37.29,40,1542,341.0,1283,341,1.6929,55900,INLAND
-121.86,37.42,20,5032,808.0,2695,801,6.6227,264800,<1H OCEAN
-117.04,32.69,9,3417,860.0,2521,828,3.02,158900,NEAR OCEAN
-122.76,38.44,11,2895,524.0,1633,534,4.7283,170200,<1H OCEAN
-118.45,34.3,35,4085,919.0,3988,906,3.4812,160200,<1H OCEAN
-121.56,38.44,43,1485,270.0,653,251,3.0,141700,INLAND
-116.54,33.79,18,9374,1780.0,1678,919,3.9737,235600,INLAND
-118.3,34.02,31,1933,478.0,1522,423,1.5781,119300,<1H OCEAN
-118.44,34.2,36,2698,623.0,1544,554,2.7375,234900,<1H OCEAN
-117.14,32.71,52,800,313.0,1337,282,1.5594,87500,NEAR OCEAN
-123.68,40.24,31,1852,452.0,917,359,1.725,54300,<1H OCEAN
-121.87,37.38,14,3851,534.0,2052,478,7.0735,335600,<1H OCEAN
-121.06,39.21,52,1452,309.0,637,299,2.2083,103900,INLAND
-117.67,33.49,15,2782,579.0,983,525,2.1935,183300,<1H OCEAN
-122.08,37.38,36,857,156.0,448,168,5.0086,366700,NEAR BAY
-121.73,38.55,34,1717,393.0,1224,387,2.7917,130800,INLAND
-117.85,33.81,26,4186,767.0,2447,777,4.9917,248100,<1H OCEAN
-122.01,37.95,8,3866,539.0,1555,513,6.0901,298200,NEAR BAY
-118.37,33.85,25,5622,998.0,2537,1009,5.785,395300,<1H OCEAN
-121.24,38.75,5,9137,1368.0,3667,1294,5.4896,229600,INLAND
-121.32,37.95,40,964,230.0,742,209,1.2625,43000,INLAND
-118.31,33.97,52,1629,277.0,819,288,3.725,142600,<1H OCEAN
-118.36,34.13,36,6871,1180.0,2216,1130,8.0499,495600,<1H OCEAN
-118.37,34.15,23,4604,1319.0,2391,1227,3.1373,263100,<1H OCEAN
-118.54,34.23,35,3422,601.0,1690,574,4.375,232900,<1H OCEAN
-121.03,37.32,42,2905,561.0,1457,551,2.2566,82100,INLAND
-121.82,37.28,33,2873,489.0,1946,475,5.0709,176400,<1H OCEAN
-117.89,34.08,25,2115,489.0,1107,477,3.1949,207400,<1H OCEAN
-117.29,34.13,52,2424,528.0,1171,455,1.4815,77900,INLAND
-117.98,33.94,36,4297,717.0,2038,700,5.2851,258800,<1H OCEAN
-118.17,33.91,42,856,167.0,748,195,3.8,145800,<1H OCEAN
-116.0,34.12,32,3163,712.0,1358,544,2.125,57700,INLAND
-118.35,33.91,32,1660,366.0,928,398,4.3187,269700,<1H OCEAN
-124.08,40.94,18,1550,345.0,941,335,2.3147,70100,NEAR OCEAN
-122.37,40.55,26,1435,234.0,544,232,2.6705,136700,INLAND
-117.63,34.02,13,4864,729.0,2780,723,5.6168,175400,INLAND
-117.27,33.21,5,5764,996.0,3161,1012,4.4531,177500,<1H OCEAN
-118.4,34.09,45,2686,283.0,857,259,15.0001,500001,<1H OCEAN
-118.45,33.99,45,1132,269.0,654,264,4.5673,343100,<1H OCEAN
-118.77,34.27,7,3074,794.0,1816,654,2.7137,196400,<1H OCEAN
-119.95,37.47,32,1312,315.0,600,265,1.5,91500,INLAND
-118.39,34.15,36,2696,713.0,905,659,3.1146,373500,<1H OCEAN
-116.86,32.8,19,1747,291.0,848,290,4.875,187200,<1H OCEAN
-118.82,35.23,31,2358,580.0,2302,574,1.9688,53900,INLAND
-118.34,34.16,46,1396,294.0,608,246,3.692,244500,<1H OCEAN
-122.37,37.81,26,5416,1045.0,4531,962,2.7909,250000,NEAR BAY
-122.07,37.91,28,1731,295.0,810,295,5.0391,259800,NEAR BAY
-117.23,33.79,17,3318,759.0,2016,673,2.2969,89300,INLAND
-118.46,34.02,46,2571,502.0,1225,501,6.0436,473000,<1H OCEAN
-117.88,34.08,30,6132,1538.0,3147,1449,2.7763,187800,<1H OCEAN
-122.33,38.33,15,3193,468.0,1303,426,5.3017,202600,NEAR BAY
-122.94,38.5,46,2280,492.0,807,366,2.6316,117000,<1H OCEAN
-118.13,34.18,52,1464,211.0,603,226,5.8309,309100,INLAND
-119.01,35.37,33,821,181.0,579,172,1.2469,46700,INLAND
-117.08,32.7,35,1477,264.0,852,279,3.1786,100600,NEAR OCEAN
-118.44,33.88,35,2020,451.0,724,399,6.6494,500001,NEAR OCEAN
-119.35,36.2,31,1783,382.0,1266,358,2.2264,50800,INLAND
-121.28,37.96,28,1942,724.0,1618,638,0.9365,52500,INLAND
-122.01,37.06,19,4113,767.0,2006,732,5.1121,308100,NEAR OCEAN
-120.75,37.44,27,2295,424.0,1252,350,3.6182,123200,INLAND
-119.17,34.21,33,1039,256.0,1432,272,3.1103,143500,NEAR OCEAN
-121.33,38.63,23,1947,409.0,866,400,2.7181,156800,INLAND
-121.32,38.59,24,4378,910.0,2149,812,2.5035,123700,INLAND
-118.43,34.16,34,2459,489.0,1139,463,4.0347,353600,<1H OCEAN
-117.68,33.49,18,4173,625.0,1649,634,6.3568,294300,<1H OCEAN
-122.4,40.62,9,4794,889.0,2162,865,3.1439,103100,INLAND
-117.14,32.83,25,2161,462.0,896,468,2.2284,177500,NEAR OCEAN
-121.62,37.09,37,1593,303.0,1030,287,3.9306,260700,<1H OCEAN
-118.31,34.04,37,2338,686.0,2376,630,1.767,170300,<1H OCEAN
-117.97,33.75,26,3361,722.0,2709,648,3.9107,190700,<1H OCEAN
-119.78,36.83,18,4164,741.0,1817,681,4.2153,95200,INLAND
-117.92,33.75,32,790,199.0,1196,201,3.0625,142800,<1H OCEAN
-118.29,33.94,32,2701,708.0,1880,590,1.6716,123800,<1H OCEAN
-119.71,34.42,23,2068,658.0,1898,570,2.5506,230800,<1H OCEAN
-118.58,34.17,29,3393,574.0,1471,587,6.2064,334900,<1H OCEAN
-118.53,34.23,27,2131,543.0,1065,528,3.2404,230400,<1H OCEAN
-120.24,38.01,11,1214,228.0,633,199,3.125,148600,INLAND
-118.37,34.07,52,1084,247.0,468,255,3.4286,474300,<1H OCEAN
-120.81,38.73,38,2005,385.0,882,353,2.5104,120500,INLAND
-122.19,37.75,36,1126,263.0,482,150,1.9167,82800,NEAR BAY
-117.17,32.75,28,1514,384.0,540,352,2.1532,240000,NEAR OCEAN
-122.11,37.39,36,1660,261.0,655,249,6.3967,500001,NEAR BAY
-118.56,34.23,36,2406,432.0,1242,454,4.6944,221800,<1H OCEAN
-118.13,33.81,36,1749,322.0,855,319,4.6473,227100,<1H OCEAN
-121.83,36.62,33,2938,576.0,1516,568,3.5,162400,<1H OCEAN
-118.03,33.92,35,2108,405.0,1243,394,3.6731,167000,<1H OCEAN
-120.46,34.63,48,1408,301.0,682,279,2.9271,146600,NEAR OCEAN
-118.18,33.78,36,1697,550.0,1379,434,1.2746,129700,NEAR OCEAN
-118.41,33.97,44,2789,503.0,3732,474,4.6176,352300,<1H OCEAN
-117.86,33.62,17,2975,371.0,1247,398,10.1989,500001,<1H OCEAN
-117.02,32.79,36,2211,384.0,868,329,4.0491,147900,<1H OCEAN
-122.53,37.95,22,7446,1979.0,2980,1888,3.5838,271300,NEAR BAY
-120.95,37.67,15,3062,584.0,1624,538,4.3864,137600,INLAND
-122.74,38.43,11,4670,1007.0,2430,962,3.0341,142300,<1H OCEAN
-117.98,34.0,22,3632,538.0,1968,566,6.019,324900,<1H OCEAN
-118.29,33.93,32,1815,488.0,1715,475,1.7244,111200,<1H OCEAN
-117.09,32.62,37,1538,298.0,867,285,3.0729,128700,NEAR OCEAN
-122.01,37.53,27,1890,303.0,889,314,5.7057,287600,NEAR BAY
-119.03,35.42,42,1705,418.0,905,393,1.6286,54600,INLAND
-122.36,37.94,43,369,107.0,371,111,1.6,79400,NEAR BAY
-121.97,37.32,19,4620,1404.0,2672,1308,3.699,237500,<1H OCEAN
-124.11,40.93,17,1661,329.0,948,357,2.7639,90200,NEAR OCEAN
-117.75,34.06,52,62,9.0,44,16,0.4999,112500,INLAND
-118.32,34.09,44,2666,,2297,726,1.676,208800,<1H OCEAN
-117.99,33.73,20,3182,884.0,1770,817,3.1912,220800,<1H OCEAN
-117.03,32.79,31,2366,383.0,1077,387,4.2992,174400,<1H OCEAN
-117.28,34.12,36,2991,822.0,2378,751,1.3571,70600,INLAND
-122.53,37.96,35,908,194.0,413,197,3.9917,290800,NEAR BAY
-118.08,33.99,36,2024,590.0,2028,573,2.8152,163900,<1H OCEAN
-118.21,33.79,33,32,18.0,96,36,4.5938,112500,NEAR OCEAN
-122.34,41.06,33,2149,498.0,631,273,1.8816,65800,INLAND
-119.54,36.51,36,49,7.0,28,2,4.625,162500,INLAND
-122.5,37.76,43,2108,456.0,1299,447,3.1406,316200,NEAR OCEAN
-122.45,37.71,41,1578,351.0,1159,299,3.9167,243600,NEAR OCEAN
-117.55,34.0,17,3583,700.0,1587,719,2.6979,75000,INLAND
-117.69,33.64,18,3783,654.0,1843,623,5.7559,215800,<1H OCEAN
-118.37,33.87,18,2516,485.0,1128,433,5.0114,338600,<1H OCEAN
-120.05,36.98,16,3705,739.0,2463,697,2.5288,61800,INLAND
-118.05,33.85,25,2856,388.0,1212,362,6.1737,313100,<1H OCEAN
-119.15,34.25,36,3511,664.0,2965,695,4.0878,186800,NEAR OCEAN
-118.42,34.15,31,1861,430.0,736,360,5.2853,355900,<1H OCEAN
-122.31,37.57,42,3157,676.0,1603,629,3.7422,292600,NEAR OCEAN
-119.29,34.37,41,1408,311.0,793,264,2.5441,161200,NEAR OCEAN
-122.08,39.25,52,224,38.0,120,45,3.017,112500,INLAND
-121.54,36.7,12,6758,1241.0,3918,1100,3.525,201700,<1H OCEAN
-118.35,34.0,28,3085,621.0,1162,558,3.25,301000,<1H OCEAN
-122.0,37.34,27,1716,290.0,817,301,5.9158,343100,<1H OCEAN
-118.24,34.11,50,2141,451.0,1777,426,2.7679,178800,<1H OCEAN
-122.14,37.73,52,2024,320.0,823,334,5.0,264700,NEAR BAY
-121.62,41.78,40,3272,663.0,1467,553,1.7885,43500,INLAND
-121.91,36.59,31,2034,335.0,966,322,4.6964,291300,NEAR OCEAN
-117.02,32.76,15,1204,326.0,543,326,1.0278,154200,<1H OCEAN
-118.86,34.07,16,1409,244.0,970,172,8.0144,500001,NEAR OCEAN
-118.25,34.23,35,2839,592.0,1413,538,4.1667,271200,<1H OCEAN
-121.93,37.27,35,1855,345.0,985,329,6.0196,255100,<1H OCEAN
-121.91,36.98,16,1957,408.0,865,369,2.6875,233300,NEAR OCEAN
-122.85,38.37,16,1762,293.0,810,297,4.4437,305000,<1H OCEAN
-119.02,35.33,35,2053,412.0,1193,387,2.75,65800,INLAND
-120.36,38.21,10,4300,845.0,1480,609,2.8208,139900,INLAND
-122.03,37.35,19,3811,1227.0,1930,1153,3.5154,311400,<1H OCEAN
-117.75,34.05,27,437,108.0,469,97,1.7206,107500,INLAND
-122.28,37.78,29,5154,,3741,1273,2.5762,173400,NEAR BAY
-121.98,36.97,21,3349,737.0,1952,718,3.7273,251900,NEAR OCEAN
-120.98,37.68,27,4006,762.0,1806,718,3.1848,112800,INLAND
-117.02,32.74,12,3301,963.0,2000,879,1.8594,119200,NEAR OCEAN
-118.85,34.14,16,4109,543.0,1409,560,8.1064,423400,<1H OCEAN
-120.18,34.62,25,1337,219.0,671,225,3.1912,226400,NEAR OCEAN
-122.51,37.58,20,64,21.0,59,21,2.2375,450000,NEAR OCEAN
-118.12,34.02,32,1789,528.0,1429,517,1.8906,224500,<1H OCEAN
-118.02,33.83,16,1139,328.0,665,290,3.2933,260000,<1H OCEAN
-118.09,34.71,5,5807,1182.0,2602,1007,2.4012,159400,INLAND
-121.87,37.26,24,2383,343.0,1146,341,5.6223,265700,<1H OCEAN
-122.36,40.48,21,2333,514.0,1308,509,2.0899,74800,INLAND
-117.66,33.64,17,3173,501.0,1555,520,6.7079,250800,<1H OCEAN
-121.27,37.87,34,1010,206.0,678,234,2.9531,104000,INLAND
-117.03,33.89,6,78,11.0,27,10,3.125,187500,INLAND
-120.26,37.13,33,1239,250.0,648,227,2.0278,58800,INLAND
-121.95,38.34,9,4999,874.0,2687,817,4.2324,142100,INLAND
-122.12,37.68,35,1958,484.0,1146,448,2.95,148900,NEAR BAY
-121.8,37.27,10,3301,593.0,2190,575,6.223,260700,<1H OCEAN
-122.48,37.78,52,2666,515.0,1362,494,4.218,393800,NEAR BAY
-119.2,34.27,8,4942,1173.0,3012,1033,3.445,203400,NEAR OCEAN
-122.49,37.68,35,2405,461.0,1583,471,5.0659,238000,NEAR OCEAN
-121.45,38.56,52,3420,555.0,1301,530,4.0417,173800,INLAND
-118.34,34.16,25,6082,1763.0,2616,1644,3.6486,246900,<1H OCEAN
-122.32,37.52,17,6645,1034.0,2557,1032,6.3892,480800,NEAR OCEAN
-121.27,38.87,16,2094,358.0,1092,357,4.4769,191400,INLAND
-118.36,34.09,30,2353,728.0,1365,718,2.0702,283300,<1H OCEAN
-122.12,37.64,40,432,102.0,264,77,3.8875,228100,NEAR BAY
-122.15,37.47,39,1295,239.0,566,242,5.6407,326400,NEAR BAY
-117.27,33.68,8,26322,4072.0,9360,3361,5.3238,228900,<1H OCEAN
-120.76,38.6,14,2925,625.0,1226,437,2.5865,133800,INLAND
-117.33,34.07,32,2086,458.0,1355,412,2.5238,89200,INLAND
-121.82,37.39,37,4137,636.0,1569,578,6.1008,286200,<1H OCEAN
-121.33,38.62,19,1853,415.0,772,397,2.2574,135800,INLAND
-117.03,32.72,37,2192,455.0,1515,446,3.0588,120600,NEAR OCEAN
-118.85,35.23,26,1639,352.0,1222,395,1.7656,68000,INLAND
-122.03,38.25,13,3334,541.0,1923,538,4.0905,134800,INLAND
-121.44,38.73,25,1287,224.0,727,236,4.7396,135500,INLAND
-118.0,33.82,21,2253,580.0,1536,500,3.2326,204700,<1H OCEAN
-117.74,34.05,29,2452,700.0,3029,665,2.1354,110700,INLAND
-118.35,33.91,34,2055,448.0,1134,408,3.825,235400,<1H OCEAN
-121.4,38.55,26,2697,398.0,1088,389,5.0,142500,INLAND
-118.44,34.3,38,1595,314.0,1181,327,3.4,155500,<1H OCEAN
-118.19,33.89,32,1696,438.0,1639,376,2.0357,107300,<1H OCEAN
-117.4,34.09,5,6190,993.0,3615,963,4.4034,133200,INLAND
-119.68,36.79,16,1551,,1010,292,3.5417,71300,INLAND
-122.4,37.61,35,2084,549.0,1077,545,3.1628,318400,NEAR OCEAN
-122.48,37.76,52,2684,574.0,1395,549,3.9097,323800,NEAR BAY
-121.54,39.51,33,3585,757.0,1887,765,2.502,62100,INLAND
-119.27,36.18,23,3180,547.0,1829,498,2.6098,66000,INLAND
-118.24,34.12,34,80,26.0,125,35,0.8907,154200,<1H OCEAN
-118.27,34.07,32,1657,579.0,2071,598,2.1135,152500,<1H OCEAN
-117.9,33.71,16,4208,630.0,2592,662,6.1966,260500,<1H OCEAN
-117.96,34.1,30,2775,657.0,2847,642,3.2266,141800,INLAND
-116.37,33.19,12,4890,1152.0,1289,570,2.5795,98700,INLAND
-117.08,32.71,27,2204,598.0,1656,521,1.4821,86200,NEAR OCEAN
-118.18,34.03,40,2631,698.0,2920,677,2.0764,145600,<1H OCEAN
-121.83,37.37,43,821,149.0,370,135,4.25,209100,<1H OCEAN
-122.32,37.94,47,1911,283.0,697,275,6.2712,267700,NEAR BAY
-118.06,34.09,36,1239,238.0,717,237,3.244,258100,<1H OCEAN
-119.45,36.58,18,1425,280.0,753,266,3.7813,87300,INLAND
-122.01,37.31,23,6846,1078.0,2951,1063,6.3702,332000,<1H OCEAN
-117.98,34.02,33,3512,632.0,1971,598,4.4653,193200,<1H OCEAN
-116.88,34.19,38,898,259.0,106,52,1.6875,225000,INLAND
-117.08,34.08,34,45,11.0,39,14,3.0625,500001,INLAND
-121.78,38.67,38,2948,478.0,1123,460,4.0556,146900,INLAND
-122.31,38.32,33,2463,421.0,1235,465,3.7045,161500,NEAR BAY
-117.67,33.47,22,2728,616.0,1081,566,1.6393,500001,<1H OCEAN
-122.9,39.09,15,2483,544.0,835,380,1.9141,143200,INLAND
-118.31,33.82,35,3462,814.0,1902,700,3.402,279900,<1H OCEAN
-120.46,34.65,22,1298,358.0,1272,363,1.6488,117500,NEAR OCEAN
-118.13,34.2,45,1213,206.0,529,231,5.6629,234000,INLAND
-118.14,33.95,36,1942,355.0,891,348,3.6635,282100,<1H OCEAN
-121.92,38.02,16,1840,355.0,1288,338,4.2067,125000,INLAND
-117.27,34.1,9,3904,1042.0,3688,896,1.8022,78000,INLAND
-118.39,34.08,27,6605,1710.0,2665,1520,3.8088,500001,<1H OCEAN
-117.85,33.61,14,4340,741.0,1505,670,7.5674,500001,<1H OCEAN
-119.75,34.45,26,3578,677.0,1504,618,4.1375,395000,NEAR OCEAN
-121.79,37.32,6,2850,561.0,2160,581,5.5336,241900,<1H OCEAN
-118.32,34.2,36,759,136.0,372,135,4.9886,328900,<1H OCEAN
-122.04,37.63,33,952,172.0,369,159,3.2331,226700,NEAR BAY
-117.24,33.23,21,1718,308.0,1194,312,3.4359,150900,<1H OCEAN
-122.03,37.37,16,3402,1193.0,1479,1043,3.5861,500001,<1H OCEAN
-122.28,37.86,52,1659,367.0,788,346,2.8214,164300,NEAR BAY
-117.04,32.55,15,2206,648.0,2511,648,1.6348,93200,NEAR OCEAN
-121.94,37.34,36,3142,632.0,1372,560,5.0175,246100,<1H OCEAN
-121.21,38.76,16,1608,296.0,792,286,3.1583,239200,INLAND
-117.47,34.07,24,1017,227.0,568,187,1.5972,112500,INLAND
-118.37,34.03,39,213,44.0,138,52,2.125,196400,<1H OCEAN
-122.13,37.74,41,4400,666.0,1476,648,5.0,248900,NEAR BAY
-117.66,35.61,5,5735,932.0,2623,862,4.8494,87200,INLAND
-118.54,34.19,22,3380,790.0,2199,737,2.5739,239200,<1H OCEAN
-122.26,40.19,35,2467,469.0,1194,444,2.0425,63700,INLAND
-120.88,37.53,18,239,39.0,92,36,5.3168,175000,INLAND
-117.88,33.9,15,1705,478.0,759,479,3.5333,114400,<1H OCEAN
-122.25,37.8,41,1471,469.0,1062,413,1.6121,171400,NEAR BAY
-118.44,34.15,29,5474,1457.0,2352,1326,3.415,382500,<1H OCEAN
-122.47,37.72,43,968,199.0,434,162,2.5333,239300,NEAR OCEAN
-117.68,34.15,24,1033,189.0,486,204,4.1719,213500,INLAND
-119.07,35.34,16,4201,786.0,1667,724,4.8839,134100,INLAND
